id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
592625,API,Organic Search,No,No,1,4.0,1823,4.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
592608,Landing Page Submission,Direct Traffic,Yes,No,1,27.0,212,2.45,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
592599,API,Google,No,No,0,5.0,164,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,16.0,No
592598,API,Google,No,No,1,3.0,1563,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592591,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592590,API,Google,Yes,No,0,2.0,30,2.0,Email Bounced,Select,Student,No,No,No,No,No,No,14.0,15.0,No
592589,Landing Page Submission,Organic Search,Yes,No,1,4.0,1866,4.0,Unsubscribed,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
592566,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592556,Landing Page Submission,Google,No,No,0,4.0,173,4.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592525,API,Google,No,No,1,2.0,1881,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592518,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592511,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592510,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592505,Landing Page Submission,Google,No,No,1,6.0,1104,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592497,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
592449,API,Google,No,No,0,2.0,1627,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
592438,API,Google,No,No,1,5.0,1374,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
592426,API,Google,No,No,0,2.0,871,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
592425,Landing Page Submission,Direct Traffic,No,No,1,5.0,933,5.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
592424,Landing Page Submission,Direct Traffic,No,No,1,1.0,396,1.0,Converted to Lead,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
592422,API,Chat,No,No,1,2.0,1062,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592414,Landing Page Submission,Organic Search,No,No,1,3.0,1090,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
592413,API,Chat,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,14.0,No
592406,API,Organic Search,No,No,0,5.0,193,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
592393,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592384,Landing Page Submission,Organic Search,No,No,0,5.0,124,2.5,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
592372,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592370,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
592358,Landing Page Submission,Organic Search,No,No,0,3.0,2,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
592354,Landing Page Submission,Direct Traffic,No,No,1,4.0,1025,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,15.0,16.0,Yes
592345,Landing Page Submission,Direct Traffic,No,No,0,5.0,1224,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592343,Landing Page Submission,Direct Traffic,No,No,1,10.0,1798,5.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
592340,Landing Page Submission,Organic Search,No,No,1,5.0,1722,5.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,13.0,17.0,No
592337,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592321,Landing Page Submission,Organic Search,No,No,0,4.0,188,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
592317,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,503,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
592314,API,Google,Yes,No,1,2.0,1136,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592307,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592306,Landing Page Submission,Organic Search,No,No,0,5.0,191,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
592297,Landing Page Submission,Google,No,No,0,7.0,20,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
592244,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
592231,Landing Page Submission,Organic Search,No,No,0,8.0,191,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592219,Landing Page Submission,Direct Traffic,No,No,0,4.0,54,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592218,Landing Page Submission,Direct Traffic,No,No,0,2.0,127,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,16.0,16.0,No
592209,Landing Page Submission,Direct Traffic,No,No,1,11.0,1049,2.2,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
592208,Landing Page Submission,Organic Search,Yes,No,0,3.0,356,3.0,Email Bounced,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
592207,API,Google,Yes,No,0,2.0,86,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592201,API,Google,No,No,1,10.0,1618,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592198,Landing Page Submission,Google,No,No,1,5.0,1335,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
592174,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592170,API,Google,No,No,1,2.0,1319,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592165,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592160,API,Organic Search,No,No,0,7.0,159,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592136,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
592130,Landing Page Submission,Google,No,No,1,6.0,1522,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
592122,Landing Page Submission,Organic Search,No,No,1,4.0,452,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
592113,Landing Page Submission,Organic Search,No,No,1,6.0,36,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592101,API,Google,No,No,0,2.0,327,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592100,Landing Page Submission,Google,No,No,1,4.0,117,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
592040,Landing Page Submission,Direct Traffic,No,No,0,2.0,155,2.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592031,Landing Page Submission,Direct Traffic,No,No,1,3.0,77,3.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
592012,Landing Page Submission,Direct Traffic,No,No,1,3.0,755,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592004,Landing Page Submission,Direct Traffic,No,No,0,2.0,1392,2.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591977,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,433,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,Yes
591970,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,141,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
591968,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591960,Landing Page Submission,Direct Traffic,No,No,1,3.0,813,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
591937,Landing Page Submission,Organic Search,No,No,1,7.0,1585,1.4,Email Link Clicked,Healthcare Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
591933,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591928,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591909,Landing Page Submission,Organic Search,No,No,1,6.0,981,6.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
591908,API,Organic Search,No,No,1,3.0,1622,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,16.0,No
591899,Landing Page Submission,Direct Traffic,No,No,0,4.0,395,1.33,Email Opened,Select,Working Professional,No,No,No,No,No,No,13.0,17.0,No
591894,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591848,Lead Add Form,,Yes,No,1,0.0,0,0.0,Unsubscribed,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
591832,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
591831,Landing Page Submission,Google,No,No,0,3.0,952,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
591826,Landing Page Submission,Direct Traffic,No,No,0,3.0,50,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,No
591823,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591818,Landing Page Submission,Direct Traffic,No,No,0,4.0,449,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
591812,API,Organic Search,Yes,No,0,2.0,261,2.0,Email Bounced,,,No,No,No,No,No,No,14.0,15.0,No
591807,Landing Page Submission,Organic Search,No,No,0,9.0,939,9.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,15.0,18.0,Yes
591793,Lead Add Form,Reference,No,No,1,27.0,350,5.4,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
591788,Landing Page Submission,Google,No,No,0,2.0,1410,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
591762,API,Chat,No,No,0,4.0,77,2.0,Page Visited on Website,Finance Management,Student,No,No,No,No,No,No,14.0,16.0,No
591756,Landing Page Submission,Google,No,No,0,2.0,599,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
591747,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591739,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,14.0,15.0,No
591718,API,Organic Search,No,No,1,23.0,1295,3.29,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,11.0,No
591717,API,Google,No,No,1,2.0,1105,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591705,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591694,Landing Page Submission,Direct Traffic,No,No,1,3.0,886,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
591689,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
591682,Landing Page Submission,Organic Search,No,No,0,9.0,155,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
591675,Landing Page Submission,Direct Traffic,No,No,1,3.0,1019,3.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,18.0,Yes
591662,API,Google,Yes,No,0,2.0,36,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
591657,Landing Page Submission,Organic Search,No,No,0,4.0,237,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
591654,API,Google,No,No,0,6.0,20,6.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
591651,Landing Page Submission,Direct Traffic,No,No,0,3.0,1421,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,11.0,19.0,Yes
591648,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
591639,Landing Page Submission,Organic Search,Yes,No,0,2.0,1790,2.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
591620,Lead Add Form,Reference,No,No,1,2.0,252,1.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,17.0,No
591612,Landing Page Submission,Google,No,No,1,4.0,1200,4.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,14.0,16.0,Yes
591606,Landing Page Submission,Google,No,No,0,6.0,461,2.0,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,No
591605,Landing Page Submission,Direct Traffic,No,No,0,2.0,364,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
591603,API,Google,No,No,0,2.0,42,2.0,Chat Conversation,,,No,No,No,No,No,No,13.0,15.0,No
591602,Landing Page Submission,Google,No,No,1,4.0,370,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
591598,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Chat Conversation,Marketing Management,,No,No,No,No,No,No,17.0,18.0,No
591597,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591572,Landing Page Submission,Google,No,No,1,3.0,329,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
591570,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591552,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591549,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591543,API,Organic Search,No,No,0,6.0,139,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
591536,Lead Add Form,Reference,No,No,1,,1357,,,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
591535,Landing Page Submission,Organic Search,Yes,No,0,8.0,510,8.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
591531,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591530,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591526,API,Google,No,No,0,3.0,425,1.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
591522,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591521,API,Google,No,No,0,2.0,35,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591509,Landing Page Submission,Direct Traffic,No,No,0,2.0,308,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591492,Landing Page Submission,Direct Traffic,No,No,1,4.0,30,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
591485,Landing Page Submission,Direct Traffic,No,No,0,1.0,1077,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591474,Landing Page Submission,Organic Search,No,No,0,11.0,282,11.0,Chat Conversation,Travel and Tourism,Unemployed,No,No,No,No,No,No,17.0,15.0,No
591471,Landing Page Submission,Google,No,No,0,3.0,1576,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,11.0,16.0,No
591465,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591464,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,210,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
591462,API,Google,No,No,1,2.0,1090,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
591460,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
591446,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591443,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591442,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591439,Landing Page Submission,Organic Search,No,No,0,9.0,113,2.25,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
591435,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591432,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
591428,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,42,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
591425,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,0,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
591423,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
591417,Landing Page Submission,Direct Traffic,No,No,0,2.0,1391,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
591406,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591398,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,SMS Sent,International Business,,No,No,No,No,No,No,14.0,18.0,Yes
591393,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591390,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,176,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,17.0,18.0,Yes
591384,Landing Page Submission,Organic Search,Yes,No,0,10.0,613,10.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
591382,Landing Page Submission,Direct Traffic,No,No,0,2.0,148,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591380,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
591366,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591354,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591340,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
591333,Landing Page Submission,Organic Search,No,No,0,8.0,55,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
591323,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
591315,Landing Page Submission,Google,No,No,0,5.0,37,2.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
591301,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591282,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
591263,Landing Page Submission,Direct Traffic,No,No,0,2.0,1255,2.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,14.0,15.0,Yes
591261,Landing Page Submission,Direct Traffic,No,No,1,2.0,1438,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
591233,API,Organic Search,No,No,0,1.0,348,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591226,Landing Page Submission,Direct Traffic,No,No,1,2.0,1095,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
591225,API,Chat,No,No,0,2.0,278,1.0,Form Submitted on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591219,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,345,1.0,Email Bounced,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
591215,Landing Page Submission,Google,No,No,1,9.0,1638,9.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,15.0,18.0,No
591204,Landing Page Submission,Organic Search,No,No,0,6.0,309,3.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
591202,Landing Page Submission,Direct Traffic,No,No,0,5.0,355,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,13.0,17.0,Yes
591199,Landing Page Submission,Direct Traffic,No,No,0,2.0,231,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591197,Landing Page Submission,Direct Traffic,No,No,0,2.0,1245,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591160,API,Direct Traffic,No,No,0,2.0,1745,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,No
591148,Landing Page Submission,Direct Traffic,No,No,1,2.0,1221,2.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,16.0,Yes
591141,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591122,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,158,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
591120,Landing Page Submission,Direct Traffic,No,No,0,11.0,269,1.83,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591116,Landing Page Submission,Google,No,No,0,3.0,270,1.5,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
591108,API,Chat,No,No,0,2.0,1067,1.0,Email Opened,Operations Management,,No,No,No,No,No,No,11.0,15.0,Yes
591106,Landing Page Submission,Organic Search,No,No,1,4.0,1462,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,Yes
591098,Landing Page Submission,Organic Search,No,No,1,12.0,908,4.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
591094,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591077,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
591076,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,352,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
591072,Landing Page Submission,Direct Traffic,No,No,0,2.0,71,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
591071,Landing Page Submission,Direct Traffic,No,No,1,3.0,1022,3.0,SMS Sent,Retail Management,Student,No,No,No,No,No,No,14.0,16.0,Yes
591050,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
591037,Landing Page Submission,Direct Traffic,No,No,0,10.0,122,10.0,Page Visited on Website,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591029,Landing Page Submission,Organic Search,No,No,1,4.0,5,4.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,15.0,15.0,Yes
591022,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
591013,Landing Page Submission,Direct Traffic,No,No,0,3.0,1760,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
590993,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
590977,API,Google,No,No,0,1.0,87,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
590971,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590969,Landing Page Submission,Direct Traffic,No,No,0,2.0,343,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
590954,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590951,Landing Page Submission,Direct Traffic,No,No,1,3.0,1309,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
590944,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
590929,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
